,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Demand
785,2012-02-26,10,2,0.0,8.7,2,28,4,3,6,3,17,36,87,0.0,1028,10,8,262,10,649.82
786,2012-02-27,12,4,0.0,5.5,2,35,6,5,7,5,25,70,93,2.1,1023,12,10,241,15,649.11
787,2012-02-28,14,7,0.0,7.2,3,41,8,8,10,8,13,80,92,0.0,1023,14,7,251,8,666.5400000000001
788,2012-02-29,12,6,0.0,7.2,2,48,7,7,9,7,17,37,89,0.0,1023,12,6,225,10,640.8599999999999
789,2012-03-01,13,5,0.0,8.7,2,55,6,6,8,6,16,45,89,0.0,1026,13,7,248,9,673.9000000000001
790,2012-03-02,11,4,0.0,4.1,2,62,5,5,7,5,14,58,88,0.0,1025,11,8,135,9,661.5
791,2012-03-03,11,5,0.0,7.2,2,68,5,4,7,4,28,55,87,1.0,1016,11,7,179,18,681.35
792,2012-03-04,5,1,0.9,5.7,1,75,3,-1,3,-1,30,60,97,6.0,1017,5,8,256,17,690.44
793,2012-03-05,8,1,0.0,8.7,2,82,1,-1,4,-1,37,8,83,0.0,1024,8,10,313,22,653.91
794,2012-03-06,9,0,0.0,8.7,2,89,1,1,4,1,18,22,81,0.0,1025,9,8,219,10,635.1899999999999
795,2012-03-07,9,2,0.0,5.7,2,95,3,1,6,1,43,61,83,2.4,1015,9,8,250,27,641.9599999999999
796,2012-03-08,11,1,0.0,10.2,3,98,2,2,5,2,30,34,82,0.0,1029,11,10,259,17,649.81
797,2012-03-09,11,5,0.0,5.8,2,91,7,5,8,5,31,79,91,0.2,1032,11,10,231,19,654.3499999999999
798,2012-03-10,14,7,0.0,7.3,3,84,8,8,10,8,22,70,89,0.1,1036,14,9,277,14,668.6600000000001
799,2012-03-11,14,7,0.0,11.6,3,77,8,8,10,8,17,32,90,0.0,1037,14,8,313,11,684.88
800,2012-03-12,14,4,0.0,11.6,2,71,6,7,8,7,9,10,87,0.0,1035,14,7,287,5,700.92
801,2012-03-13,12,2,0.0,10.2,2,64,4,6,7,6,6,27,86,0.0,1034,12,8,227,3,649.7199999999998
802,2012-03-14,11,2,0.0,11.6,3,57,3,4,6,4,11,21,84,0.0,1030,11,10,178,7,652.02
803,2012-03-15,12,2,0.0,11.6,2,50,4,4,6,4,14,15,86,0.0,1024,12,8,208,9,645.36
804,2012-03-16,10,3,0.0,7.4,2,44,4,3,6,3,25,64,89,0.1,1017,10,8,217,16,650.27
805,2012-03-17,11,6,0.0,7.4,2,37,5,5,8,5,18,78,87,1.1,1011,11,7,216,11,660.9900000000001
806,2012-03-18,9,3,0.0,8.8,2,30,3,2,5,2,19,55,87,2.4,1017,9,6,233,12,658.15
807,2012-03-19,11,1,0.0,10.2,2,23,2,3,5,3,24,25,81,0.1,1031,11,10,267,14,683.51
808,2012-03-20,13,4,0.0,11.6,4,16,6,6,8,6,22,36,85,0.0,1034,13,10,259,13,698.83
809,2012-03-21,12,3,0.0,11.6,2,10,5,7,8,7,13,21,84,0.0,1034,12,7,187,7,705.69
810,2012-03-22,15,3,0.0,11.6,4,3,6,6,9,6,24,31,83,0.0,1030,15,10,91,14,680.23
811,2012-03-23,17,6,0.0,11.6,3,4,8,9,10,9,13,48,88,0.2,1027,17,8,111,7,689.1300000000001
812,2012-03-24,18,7,0.0,12.3,3,11,9,11,12,11,16,33,84,0.0,1028,18,8,102,9,688.57
813,2012-03-25,16,4,0.0,12.7,4,17,6,9,10,9,14,11,80,0.0,1033,16,10,90,8,685.7700000000001
814,2012-03-26,18,4,0.0,12.8,4,24,6,9,10,9,16,3,78,0.0,1036,18,10,105,9,665.79
815,2012-03-27,19,5,0.0,12.8,4,31,6,11,11,11,9,1,73,0.0,1036,19,10,104,5,664.47
816,2012-03-28,19,5,0.0,12.8,4,38,7,12,12,12,12,0,72,0.0,1033,19,10,297,7,652.95
817,2012-03-29,16,6,0.0,12.9,4,44,6,8,10,8,22,16,79,0.0,1029,16,10,327,13,668.5
818,2012-03-30,13,5,0.0,12.9,2,51,6,6,8,6,20,39,88,0.0,1025,13,9,324,12,684.3500000000001
819,2012-03-31,10,3,0.0,10.7,2,58,5,5,7,5,20,54,85,0.5,1021,10,8,107,13,684.9100000000001
820,2012-04-01,13,1,0.0,13.0,3,65,2,5,6,5,11,13,78,0.0,1021,13,10,242,7,701.56
821,2012-04-02,11,3,0.0,12.0,2,72,4,5,7,5,14,37,86,0.6,1011,11,6,306,9,694.37
822,2012-04-03,11,4,0.0,9.4,2,78,4,5,7,5,17,84,86,1.9,1003,11,5,277,11,660.9100000000001
823,2012-04-04,5,2,0.0,8.2,1,85,2,-2,3,-2,35,91,94,3.8,1009,5,8,75,23,641.47
824,2012-04-05,7,1,0.0,10.7,2,92,1,0,4,0,23,59,81,0.3,1021,7,10,42,15,629.5
825,2012-04-06,9,-1,0.0,10.8,2,99,2,2,5,2,18,55,84,0.8,1016,9,7,305,12,645.4599999999999
826,2012-04-07,9,6,0.0,8.3,2,95,6,6,7,6,15,85,90,2.2,1013,9,7,212,10,656.4
827,2012-04-08,12,6,0.0,8.3,2,88,7,6,8,6,21,95,91,2.5,1011,12,6,270,14,634.89
828,2012-04-09,10,6,0.0,8.3,2,81,7,5,8,5,25,100,97,6.4,994,10,7,210,17,615.15
829,2012-04-10,10,2,0.0,13.4,2,74,3,2,6,2,26,37,85,0.7,988,10,10,242,17,602.26
830,2012-04-11,11,2,0.0,11.0,2,67,3,3,6,3,17,42,86,1.5,996,11,6,281,10,602.8799999999999
831,2012-04-12,11,2,0.0,12.2,2,61,4,4,6,4,12,49,88,2.7,1003,11,6,274,7,593.2
832,2012-04-13,12,1,0.0,11.0,2,54,3,4,6,4,12,69,85,0.7,1005,12,6,126,7,604.02
833,2012-04-14,9,0,0.0,13.9,2,47,2,1,4,1,23,58,83,0.5,1009,9,6,37,14,603.2099999999999
834,2012-04-15,9,-1,0.0,14.0,2,40,-1,0,3,0,22,29,78,0.7,1021,9,10,185,14,623.5899999999999
835,2012-04-16,9,-3,0.0,14.0,3,34,0,2,4,2,16,37,77,0.2,1024,9,10,235,10,634.7300000000001
836,2012-04-17,10,3,0.0,13.4,2,27,4,2,6,2,32,52,87,4.2,998,10,10,207,21,567.02
837,2012-04-18,8,2,0.0,8.8,2,20,5,2,5,2,23,94,98,7.1,980,8,5,165,14,677.89
838,2012-04-19,8,4,0.0,8.8,2,13,6,3,6,3,19,93,99,11.8,984,8,7,325,12,653.44
839,2012-04-20,11,3,0.0,10.2,2,7,4,4,6,4,17,83,90,2.7,992,11,5,264,11,661.91
840,2012-04-21,11,1,0.0,11.3,2,0,4,3,6,3,18,69,89,2.0,996,11,6,267,12,652.47
841,2012-04-22,12,2,0.0,11.3,2,7,5,4,7,4,20,56,90,4.9,1001,12,8,262,12,621.6800000000001
842,2012-04-23,11,3,0.0,10.2,2,14,5,4,6,4,19,71,91,2.2,995,11,10,124,13,619.1500000000001
843,2012-04-24,12,3,0.0,11.3,2,21,4,4,6,4,15,64,88,2.6,998,12,10,299,10,590.49
844,2012-04-25,10,3,0.0,9.2,2,27,5,2,5,2,29,93,98,15.4,986,10,9,114,17,605.54
845,2012-04-26,11,6,0.0,9.3,2,34,7,6,9,6,26,94,93,3.5,990,11,8,181,18,614.4200000000001
846,2012-04-27,7,4,0.0,9.3,2,41,5,3,6,3,21,100,98,4.1,1010,7,6,135,14,626.47
847,2012-04-28,9,3,0.0,9.3,2,48,4,2,5,2,28,90,92,1.7,1018,9,5,39,19,634.22
848,2012-04-29,8,3,0.0,9.3,2,54,4,0,5,0,41,82,95,6.4,1008,8,8,42,26,614.5600000000001
849,2012-04-30,15,6,0.0,12.4,3,61,8,7,10,7,31,54,88,1.6,1013,15,10,97,20,620.9300000000001
850,2012-05-01,11,8,0.0,9.4,2,68,8,6,9,6,29,95,97,8.5,1017,11,6,52,18,604.28
851,2012-05-02,13,7,0.0,10.4,3,75,8,8,9,8,16,81,92,0.5,1021,13,5,101,10,610.5500000000001
852,2012-05-03,7,5,0.0,9.4,2,82,5,4,6,4,14,95,96,13.3,1014,7,8,68,9,628.47
853,2012-05-04,10,4,0.0,9.4,2,88,5,5,7,5,11,93,92,4.9,1008,10,8,95,8,613.1700000000001
854,2012-05-05,9,1,0.0,11.5,2,95,1,1,4,1,21,54,81,0.6,1012,9,10,40,14,613.04
855,2012-05-06,11,0,0.0,14.5,2,98,2,4,5,4,10,25,79,0.4,1014,11,8,79,6,609.1500000000001
856,2012-05-07,10,2,0.0,9.5,2,91,5,3,6,3,23,90,95,3.1,1013,10,6,144,14,612.04
857,2012-05-08,15,7,0.0,12.5,3,85,8,9,10,9,20,59,87,2.1,1006,15,9,225,14,619.28
858,2012-05-09,13,4,0.0,9.5,3,78,8,9,9,9,11,86,92,5.6,1007,13,9,164,7,603.1099999999999
859,2012-05-10,16,12,0.0,9.6,3,71,13,12,14,12,32,90,96,2.5,1005,16,8,196,21,610.76
860,2012-05-11,11,5,0.0,12.5,2,64,6,6,9,6,30,47,83,0.9,1020,11,10,271,21,620.8399999999999
861,2012-05-12,12,3,0.0,14.5,4,58,5,6,8,6,18,16,80,0.4,1037,12,10,319,12,622.8100000000001
862,2012-05-13,13,2,0.0,13.5,3,51,5,6,8,6,24,29,81,0.2,1029,13,10,243,15,632.2800000000001
863,2012-05-14,12,5,0.0,12.6,2,44,6,5,8,5,26,50,86,2.6,1014,12,9,250,17,649.1099999999999
864,2012-05-15,9,3,0.0,10.6,2,37,5,3,6,3,25,55,91,5.2,1016,9,9,306,16,656.36
865,2012-05-16,11,2,0.0,12.6,2,30,4,5,7,5,15,42,82,0.6,1025,11,9,265,10,646.7199999999999
866,2012-05-17,12,4,0.0,11.8,2,24,6,7,8,7,12,74,88,2.0,1017,12,7,137,8,636.42
867,2012-05-18,12,5,0.0,10.9,3,17,7,6,9,6,26,81,89,0.9,1006,12,8,53,17,646.4
868,2012-05-19,11,6,0.0,10.0,2,10,7,6,9,6,18,90,93,1.9,1010,11,7,27,13,646.4
869,2012-05-20,11,3,0.0,10.0,2,3,6,6,8,6,15,82,90,0.4,1012,11,6,29,10,624.41
870,2012-05-21,16,5,0.0,10.0,3,3,9,10,11,10,13,83,89,0.0,1011,16,6,97,9,670.97
871,2012-05-22,22,10,0.0,14.5,4,10,14,15,16,15,18,50,88,0.1,1016,22,5,338,12,671.02
872,2012-05-23,24,10,0.0,14.5,4,17,15,17,18,17,12,47,89,4.2,1023,24,7,223,7,693.0099999999999
873,2012-05-24,24,14,0.0,13.7,4,24,16,18,18,18,13,59,92,5.6,1026,24,7,113,8,689.75
874,2012-05-25,21,12,0.0,14.5,5,31,14,16,17,16,23,22,86,0.1,1025,21,9,71,15,709.37
875,2012-05-26,22,10,0.0,14.5,5,37,12,15,16,15,28,1,81,0.0,1022,22,10,72,18,714.53
876,2012-05-27,22,10,0.0,14.5,5,44,14,16,17,16,23,8,85,0.5,1019,22,10,77,14,713.9699999999999
877,2012-05-28,22,12,0.0,14.5,4,51,15,17,18,17,14,36,88,3.5,1018,22,5,183,9,728.06
878,2012-05-29,20,11,0.0,12.9,4,58,13,15,15,15,9,61,88,1.8,1018,20,7,269,6,696.87
879,2012-05-30,21,11,0.0,13.7,4,64,14,16,17,16,10,32,87,5.5,1017,21,9,258,6,720.9899999999999
880,2012-05-31,15,10,0.0,10.4,3,71,12,11,12,11,18,89,96,6.1,1018,15,6,268,12,679.07
881,2012-06-01,18,10,0.0,11.3,4,78,13,14,15,14,10,79,92,0.9,1019,18,6,220,7,620.96
882,2012-06-02,13,10,0.0,10.5,3,85,11,10,12,10,20,94,95,3.7,1014,13,5,101,13,602.52
883,2012-06-03,9,7,0.0,10.5,2,92,7,5,8,5,28,100,98,19.1,1008,9,8,76,18,581.51
884,2012-06-04,13,4,0.0,14.5,3,98,6,7,9,7,15,45,84,2.8,1015,13,10,199,10,557.39
885,2012-06-05,14,6,0.0,11.3,3,95,8,8,10,8,23,73,90,1.0,1012,14,6,166,15,582.47
886,2012-06-06,16,11,0.0,11.3,3,88,12,12,13,12,20,78,93,5.2,1000,16,9,208,15,597.6700000000001
887,2012-06-07,15,9,0.0,10.5,3,81,11,10,12,10,26,91,97,7.9,995,15,8,152,17,600.5
888,2012-06-08,12,9,0.0,10.5,3,75,10,8,11,8,39,97,95,5.6,991,12,7,211,27,592.8
889,2012-06-09,13,8,0.0,11.3,3,68,8,8,10,8,27,67,89,1.7,1007,13,7,254,19,624.27
890,2012-06-10,18,6,0.0,14.5,3,61,9,12,12,12,8,29,83,0.5,1008,18,7,168,5,622.84
891,2012-06-11,11,9,0.0,10.5,3,54,10,9,10,9,16,92,97,8.0,1005,11,5,32,10,609.06
892,2012-06-12,13,6,0.0,12.1,3,48,8,8,10,8,13,74,88,0.2,1010,13,8,40,9,604.8499999999999
893,2012-06-13,16,7,0.0,13.7,3,41,9,11,12,11,11,57,85,4.1,1016,16,8,187,7,626.9300000000001
894,2012-06-14,15,7,0.0,12.1,3,34,9,9,11,9,25,81,90,3.0,1015,15,6,122,16,623.22
895,2012-06-15,15,9,0.0,10.6,3,27,11,10,12,10,28,83,92,10.0,1005,15,9,164,19,580.76
896,2012-06-16,14,9,0.0,10.6,3,20,11,9,12,9,33,93,95,3.7,1004,14,8,190,22,602.85
897,2012-06-17,14,9,0.0,12.9,3,14,10,10,12,10,18,71,91,2.6,1015,14,10,238,12,680.6999999999998
898,2012-06-18,16,9,0.0,13.7,3,7,11,12,13,12,10,47,88,4.8,1016,16,9,262,7,657.5500000000001
899,2012-06-19,17,8,0.0,12.9,3,0,10,12,13,12,15,49,87,1.0,1018,17,8,244,10,630.5699999999999
900,2012-06-20,17,8,0.0,14.5,4,7,12,13,14,13,14,23,88,2.3,1017,17,8,85,9,643.97
901,2012-06-21,17,10,0.0,10.6,3,13,12,11,12,11,19,90,96,9.5,1005,17,9,152,13,633.81
902,2012-06-22,14,8,0.0,11.3,3,20,11,9,11,9,34,87,96,14.3,1006,14,9,215,22,612.04
903,2012-06-23,16,9,0.0,12.1,3,27,10,10,12,10,28,74,90,3.5,1016,16,10,229,19,612.04
904,2012-06-24,16,10,0.0,12.1,3,34,11,12,13,12,25,69,91,8.6,1011,16,9,252,17,612.04
905,2012-06-25,18,9,0.0,12.1,4,41,11,13,14,13,13,70,88,0.6,1017,18,7,236,8,609.8399999999999
906,2012-06-26,18,12,0.0,10.6,4,47,14,15,15,15,16,85,93,0.5,1019,18,4,173,10,618.4899999999999
907,2012-06-27,20,14,0.0,10.5,4,54,16,17,17,17,17,91,93,0.6,1016,20,4,217,12,647.92
908,2012-06-28,23,15,0.0,12.1,4,61,17,18,19,18,20,74,94,11.0,1004,23,7,180,13,643.5
909,2012-06-29,17,11,0.0,11.3,4,68,13,13,14,13,28,88,93,2.5,1001,17,9,192,19,636.3399999999999
910,2012-06-30,17,11,0.0,11.3,3,74,12,13,14,13,23,75,90,2.4,1005,17,10,211,16,642.5600000000001
911,2012-07-01,16,7,0.0,12.9,3,81,10,10,12,10,25,58,88,0.8,1011,16,10,228,16,612.55
912,2012-07-02,15,10,0.0,10.5,3,88,13,11,13,11,25,98,97,6.6,1012,15,7,174,17,632.05
913,2012-07-03,18,13,0.0,10.5,4,95,14,15,15,15,19,98,94,4.6,1011,18,8,180,13,597.9100000000001
914,2012-07-04,19,14,0.0,10.5,4,100,15,16,16,16,19,88,95,5.9,1008,19,6,166,12,645.3700000000001
915,2012-07-05,20,12,0.0,13.7,4,92,14,16,16,16,10,64,85,0.7,1009,20,7,158,6,590.6700000000001
916,2012-07-06,15,13,0.0,10.5,3,85,15,15,15,15,11,100,99,19.0,1007,15,5,133,7,628.81
917,2012-07-07,17,10,0.0,10.5,3,78,12,13,14,13,17,97,93,0.2,1007,17,4,110,12,587.4200000000001
918,2012-07-08,19,11,0.0,10.5,4,71,13,14,15,14,12,89,91,1.3,1006,19,6,211,9,614.17
919,2012-07-09,18,11,0.0,12.1,4,65,13,14,14,14,12,72,90,2.0,1010,18,6,264,8,629.17
920,2012-07-10,15,11,0.0,10.4,3,58,12,12,13,12,12,90,95,6.7,1010,15,10,286,8,648.1800000000001
921,2012-07-11,15,8,0.0,11.2,3,51,10,10,12,10,19,72,89,1.9,1010,15,7,282,12,652.11
922,2012-07-12,16,6,0.0,13.6,3,44,9,10,11,10,16,48,87,2.5,1010,16,7,212,10,650.23
923,2012-07-13,18,11,0.0,10.2,3,38,13,14,14,14,9,95,94,10.7,1001,18,6,128,6,614.0799999999999
924,2012-07-14,17,10,0.0,12.8,3,31,11,12,13,12,15,72,90,4.7,1005,17,7,206,11,651.69
925,2012-07-15,16,7,0.0,14.5,3,24,9,11,12,11,19,48,85,1.0,1014,16,6,272,12,658.91
926,2012-07-16,17,10,0.0,11.0,3,17,13,12,13,12,26,87,97,8.4,1017,17,9,224,16,655.0799999999999
927,2012-07-17,21,13,0.0,10.1,4,10,15,16,16,16,23,80,90,2.1,1020,21,10,250,16,612.08
928,2012-07-18,18,13,0.0,11.0,4,4,14,14,15,14,25,74,93,11.4,1011,18,6,232,17,620.35
929,2012-07-19,17,10,0.0,10.1,3,3,12,12,13,12,20,70,90,6.8,1010,17,10,286,13,636.62
930,2012-07-20,16,10,0.0,13.6,3,10,10,12,12,12,11,50,88,1.9,1017,16,7,251,7,639.53
931,2012-07-21,20,7,0.0,14.5,5,17,10,14,14,14,7,47,80,0.1,1023,20,8,141,4,647.6
932,2012-07-22,20,12,0.0,14.5,5,23,13,16,16,16,20,23,81,0.0,1025,20,10,213,13,652.01
933,2012-07-23,22,12,0.0,14.5,5,30,14,17,18,17,22,8,84,0.0,1021,22,9,210,14,660.07
934,2012-07-24,25,14,0.0,14.5,6,37,16,20,20,20,10,4,79,0.0,1018,25,8,225,7,689.28
935,2012-07-25,24,16,0.0,14.5,5,44,17,20,20,20,15,43,87,1.7,1018,24,6,187,9,721.77
936,2012-07-26,25,13,0.0,13.6,5,50,16,18,19,18,10,47,85,1.6,1018,25,8,139,7,694.6899999999999
937,2012-07-27,21,12,0.0,14.5,5,57,13,16,16,16,16,36,82,0.6,1014,21,9,328,11,652.35
938,2012-07-28,17,9,0.0,14.5,3,64,9,12,13,12,17,27,81,0.9,1010,17,8,270,11,666.11
939,2012-07-29,9,8,0.0,9.9,2,71,8,7,9,7,19,79,97,0.2,1010,9,2,241,11,669.34
940,2012-07-30,16,7,0.0,11.7,3,78,9,11,12,11,19,63,85,3.4,1014,16,5,257,13,658.26
941,2012-07-31,17,9,0.0,9.8,3,84,12,13,14,13,15,88,94,3.8,1013,17,7,181,10,619.38
942,2012-08-01,19,13,0.0,12.5,4,91,14,15,16,15,23,73,90,2.4,1007,19,8,178,15,605.97
943,2012-08-02,19,12,0.0,11.5,4,98,13,14,15,14,18,68,88,2.6,1008,19,7,215,12,578.56
944,2012-08-03,19,10,0.0,12.5,4,95,12,14,15,14,18,61,85,1.5,1010,19,7,196,12,641.16
945,2012-08-04,19,11,0.0,11.5,4,89,13,14,15,14,18,76,88,2.9,1008,19,5,175,12,643.75
946,2012-08-05,19,11,0.0,11.5,4,82,12,14,14,14,12,79,88,3.6,1006,19,6,195,8,654.44
947,2012-08-06,18,11,0.0,10.5,4,75,12,14,14,14,14,72,88,4.2,1008,18,7,276,9,592.7299999999999
948,2012-08-07,18,9,0.0,12.5,4,68,11,13,14,13,17,76,84,0.1,1017,18,6,241,12,586.92
949,2012-08-08,22,12,0.0,13.5,4,61,12,16,17,16,16,49,78,0.5,1018,22,9,246,11,601.98
950,2012-08-09,23,13,0.0,14.5,5,55,13,18,19,18,11,16,76,0.0,1026,23,10,260,6,667.0600000000001
951,2012-08-10,23,13,0.0,14.5,5,48,14,18,19,18,13,19,80,0.0,1026,23,9,119,8,677.62
952,2012-08-11,21,13,0.0,13.5,4,41,13,16,17,16,19,47,82,0.1,1021,21,8,94,13,668.73
953,2012-08-12,22,12,0.0,12.4,4,34,14,16,18,16,21,53,86,17.2,1012,22,8,131,13,631.95
954,2012-08-13,20,14,0.0,10.3,4,28,15,17,17,17,20,88,90,2.0,1009,20,6,165,13,597.0700000000002
955,2012-08-14,22,14,0.0,11.4,4,21,15,18,19,18,14,62,84,0.6,1010,22,7,169,10,626.84
956,2012-08-15,21,14,0.0,13.5,4,14,15,17,17,17,30,31,87,18.5,1005,21,8,132,18,640.29
957,2012-08-16,20,13,0.0,13.4,4,7,13,16,16,16,26,49,81,0.3,1011,20,10,180,17,612.2399999999999
958,2012-08-17,19,15,0.0,10.3,4,1,16,17,17,17,29,82,89,2.8,1011,19,8,165,18,613.87
959,2012-08-18,22,17,0.0,11.3,5,6,17,19,20,19,16,60,89,0.5,1013,22,7,219,10,579.0
960,2012-08-19,24,16,0.0,10.2,5,13,17,19,19,19,11,65,86,2.0,1016,24,8,251,7,598.03
961,2012-08-20,22,14,0.0,12.4,4,20,15,17,18,17,13,41,85,0.6,1018,22,7,239,9,625.9900000000001
962,2012-08-21,19,13,0.0,12.2,4,27,13,15,16,15,17,50,87,2.9,1016,19,7,225,11,629.0400000000001
963,2012-08-22,18,11,0.0,12.2,4,33,12,13,14,13,24,49,86,2.5,1015,18,10,241,16,619.72
964,2012-08-23,19,11,0.0,12.2,4,40,12,14,14,14,12,77,86,1.6,1014,19,6,215,8,592.75
965,2012-08-24,18,12,0.0,9.9,4,47,12,14,14,14,14,85,88,9.8,1004,18,9,160,9,588.71
966,2012-08-25,20,13,0.0,11.1,4,54,14,15,16,15,17,78,91,10.6,1000,20,6,232,12,607.47
967,2012-08-26,19,10,0.0,12.2,4,60,11,13,14,13,16,52,84,1.2,1014,19,9,264,10,615.76
968,2012-08-27,16,11,0.0,8.7,3,67,13,13,14,13,28,75,93,4.9,1012,16,9,172,18,603.4
969,2012-08-28,19,13,0.0,13.3,4,74,13,15,16,15,19,45,84,1.0,1011,19,7,220,13,580.52
970,2012-08-29,16,11,0.0,12.2,3,81,12,12,14,12,26,62,92,9.0,1009,16,9,181,17,598.21
971,2012-08-30,16,10,0.0,10.8,3,88,10,11,13,11,21,69,86,0.9,1017,16,9,252,14,606.24
972,2012-08-31,16,7,0.0,13.3,3,94,8,10,11,10,13,51,81,0.2,1029,16,9,296,9,641.89
973,2012-09-01,19,11,0.0,10.8,4,100,12,14,15,14,17,69,87,0.1,1025,19,8,243,11,630.06
974,2012-09-02,19,12,0.0,9.6,4,92,14,15,16,15,15,68,91,0.5,1023,19,7,263,10,569.69
975,2012-09-03,22,11,0.0,13.3,5,85,13,16,17,16,11,17,82,0.0,1026,22,8,277,7,598.2299999999999
976,2012-09-04,19,12,0.0,10.8,4,79,14,15,16,15,16,72,89,0.3,1024,19,5,293,11,657.4300000000001
977,2012-09-05,17,9,0.0,13.2,3,72,9,12,13,12,17,37,81,0.0,1028,17,6,335,12,646.9200000000001
978,2012-09-06,20,7,0.0,13.2,4,65,10,13,13,13,17,31,81,0.0,1027,20,7,248,11,640.34
979,2012-09-07,23,10,0.0,13.1,5,58,12,15,17,15,14,6,80,0.0,1024,23,10,253,9,649.4
980,2012-09-08,22,9,0.0,10.7,4,52,11,16,17,16,12,43,76,0.0,1020,22,7,219,7,661.75
981,2012-09-09,23,11,0.0,13.0,5,45,12,16,17,16,21,18,74,0.1,1010,23,10,194,14,580.6899999999999
982,2012-09-10,19,14,0.0,9.4,4,38,13,15,16,15,27,80,86,0.6,1007,19,10,208,18,687.3
983,2012-09-11,15,8,0.0,13.0,3,31,7,10,12,10,24,35,77,2.4,1011,15,10,266,16,652.36
984,2012-09-12,15,6,0.0,9.4,3,24,8,8,10,8,24,54,87,1.2,1014,15,7,261,15,598.5
985,2012-09-13,17,6,0.0,12.9,3,18,8,10,11,10,21,40,82,0.0,1018,17,7,261,13,611.092
986,2012-09-14,15,11,0.0,11.9,3,11,10,12,13,12,28,51,82,0.5,1012,15,9,262,18,619.878
987,2012-09-15,19,8,0.0,12.8,3,4,10,12,13,12,17,24,83,0.0,1016,19,7,246,10,623.6419999999999
988,2012-09-16,16,11,0.0,8.0,3,3,12,12,14,12,24,79,88,1.6,1011,16,7,221,16,626.87
989,2012-09-17,16,7,0.0,11.9,3,9,8,10,12,10,23,48,82,1.3,1011,16,8,240,15,626.98
990,2012-09-18,14,7,0.0,12.7,3,16,6,8,10,8,25,35,78,0.8,1013,14,10,273,16,645.972
991,2012-09-19,14,5,0.0,12.6,3,23,5,7,9,7,23,25,79,0.6,1021,14,10,275,14,616.023
992,2012-09-20,16,7,0.0,9.2,3,30,9,10,11,10,22,74,86,2.0,1019,16,4,227,14,610.347
993,2012-09-21,14,7,0.0,7.8,3,37,9,9,11,9,18,79,88,0.9,1015,14,6,169,11,595.5610000000001
994,2012-09-22,14,4,0.0,12.5,3,43,4,8,9,8,13,12,76,0.0,1020,14,7,43,7,604.585
995,2012-09-23,11,7,0.0,10.5,2,50,6,6,8,6,26,59,86,7.6,1011,11,9,87,17,604.721
996,2012-09-24,11,8,0.0,7.8,3,57,9,7,10,7,28,91,96,30.9,988,11,8,148,18,614.7850000000001
997,2012-09-25,12,7,0.0,7.4,2,64,8,6,9,6,32,78,91,4.4,984,12,9,199,21,597.872
998,2012-09-26,13,8,0.0,4.3,3,70,9,8,10,8,22,85,93,9.1,991,13,7,77,15,598.361
999,2012-09-27,14,6,0.0,8.7,3,77,7,8,10,8,18,61,88,0.6,1007,14,7,300,11,609.023
1000,2012-09-28,15,7,0.0,7.2,3,84,8,8,10,8,26,57,89,0.9,1011,15,8,232,15,615.7739999999999
1001,2012-09-29,13,6,0.0,5.8,3,91,6,7,9,7,25,28,82,0.2,1017,13,10,269,15,596.641
1002,2012-09-30,15,7,0.0,4.3,3,97,10,9,11,9,34,79,92,5.3,1015,15,9,205,21,655.051
1003,2012-10-01,15,9,0.0,7.2,3,96,10,10,12,10,24,61,90,2.4,1009,15,9,219,16,641.51
1004,2012-10-02,14,8,0.0,4.2,3,89,9,8,11,8,30,79,91,4.4,1006,14,7,203,19,612.0550000000001
1005,2012-10-03,13,7,0.0,8.7,3,82,6,7,9,7,29,37,83,0.9,1003,13,10,225,18,620.335
1006,2012-10-04,14,5,0.0,8.7,3,75,6,7,9,7,22,36,83,0.2,1006,14,9,235,13,602.0350000000001
1007,2012-10-05,12,8,0.0,4.2,2,69,8,7,9,7,20,87,90,6.1,1006,12,10,224,14,620.3399999999999
1008,2012-10-06,13,6,0.0,8.7,2,62,7,8,9,8,12,28,89,2.1,1013,13,8,306,8,623.0699999999999
1009,2012-10-07,13,6,0.0,8.7,2,55,6,8,9,8,12,36,85,0.0,1021,13,7,210,7,630.96
1010,2012-10-08,11,8,0.0,4.2,2,48,8,8,9,8,17,67,93,1.3,1015,11,6,86,10,620.1000000000001
1011,2012-10-09,12,5,0.0,8.7,2,42,6,6,8,6,17,43,87,0.0,1017,12,7,76,10,622.47
1012,2012-10-10,12,5,0.0,4.1,2,35,6,7,9,7,17,54,86,0.1,1015,12,10,132,10,592.48
1013,2012-10-11,13,7,0.0,4.1,3,28,9,8,10,8,22,92,91,3.0,1003,13,9,119,15,600.4799999999999
1014,2012-10-12,11,6,0.0,8.7,2,21,6,6,9,6,29,43,84,4.9,1004,11,7,253,19,627.95
1015,2012-10-13,10,5,0.0,7.2,2,14,5,5,7,5,13,74,90,0.9,1004,10,6,273,8,618.04
1016,2012-10-14,11,3,0.0,8.7,3,8,3,4,6,4,15,28,83,0.0,1003,11,8,321,9,622.14
1017,2012-10-15,11,3,0.0,4.0,2,1,5,5,7,5,18,61,88,1.3,1001,11,8,223,11,594.16
