,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Demand
3386,2019-04-11,12,3,0.0,13.4,3,44,08:59 AM,12:46 AM,05:20 AM,06:59 PM,0,5,7,5,11,6,65,0.0,1027,12,10,91,9,birmingham,709.153022861315
3387,2019-04-12,9,1,0.0,12.2,2,51,09:56 AM,01:48 AM,05:18 AM,07:00 PM,0,2,5,2,17,36,69,0.1,1027,9,10,91,12,birmingham,704.5540007897573
3388,2019-04-13,9,1,0.0,13.3,2,57,11:03 AM,02:40 AM,05:15 AM,07:02 PM,-2,1,4,1,21,31,66,0.1,1028,9,10,89,16,birmingham,692.2931056483126
3389,2019-04-14,8,0,0.0,11.0,2,64,12:20 PM,03:23 AM,05:13 AM,07:04 PM,-2,1,4,1,23,55,67,0.1,1026,8,10,101,17,birmingham,686.1581884588517
3390,2019-04-15,12,3,0.0,14.0,3,71,01:42 PM,03:57 AM,05:11 AM,07:06 PM,2,3,7,3,33,49,70,0.0,1020,12,10,117,23,birmingham,709.3716943264503
3391,2019-04-16,12,5,0.0,8.7,3,78,03:05 PM,04:24 AM,05:09 AM,07:07 PM,7,8,9,8,14,90,86,4.0,1016,12,10,73,9,birmingham,721.8762305986659
3392,2019-04-17,17,5,0.0,13.4,3,84,04:29 PM,04:49 AM,05:06 AM,07:09 PM,7,10,11,10,16,32,80,0.9,1020,17,9,74,11,birmingham,725.283686986473
3393,2019-04-18,18,7,0.0,12.2,3,91,05:53 PM,05:12 AM,05:04 AM,07:11 PM,8,11,12,11,22,50,78,0.1,1024,18,10,87,15,birmingham,717.1240767331369
3394,2019-04-19,21,8,0.0,14.1,5,98,07:15 PM,05:34 AM,05:02 AM,07:13 PM,9,13,15,13,17,14,71,0.0,1030,21,10,71,12,birmingham,721.7273026103128
3395,2019-04-20,23,9,0.0,14.2,5,95,08:35 PM,05:57 AM,05:00 AM,07:15 PM,8,15,16,15,10,18,64,0.0,1031,23,10,71,7,birmingham,716.9558842127044
3396,2019-04-21,23,14,0.0,14.5,5,89,09:53 PM,06:22 AM,04:58 AM,07:16 PM,11,18,19,18,8,0,65,0.0,1020,23,10,142,7,birmingham,714.9941687067678
3397,2019-04-22,21,11,0.0,14.5,5,82,11:05 PM,06:53 AM,04:55 AM,07:18 PM,7,16,16,16,16,15,57,0.0,1007,21,10,124,12,birmingham,724.1975132501029
3398,2019-04-23,21,11,0.0,14.5,5,75,No moonrise,07:29 AM,04:53 AM,07:20 PM,10,14,15,14,21,14,70,0.0,998,21,10,79,15,birmingham,709.0162412731811
3399,2019-04-24,18,8,0.0,12.4,3,68,12:09 AM,08:12 AM,04:51 AM,07:22 PM,8,10,11,10,23,65,81,4.9,993,18,10,128,16,birmingham,712.4052593911015
3400,2019-04-25,13,7,0.0,11.3,3,61,01:04 AM,09:04 AM,04:49 AM,07:23 PM,6,8,10,8,27,58,79,2.6,998,13,9,158,19,birmingham,681.7510730878431
3401,2019-04-26,12,6,0.0,10.3,3,55,01:49 AM,10:01 AM,04:47 AM,07:25 PM,6,6,9,6,30,69,80,2.4,1006,12,9,197,21,birmingham,688.3936414297679
3402,2019-04-27,8,7,0.0,9.3,2,48,02:25 AM,11:03 AM,04:45 AM,07:27 PM,3,3,7,3,53,95,75,7.3,1005,8,7,258,37,birmingham,671.9850899214979
3403,2019-04-28,13,6,0.0,9.3,3,41,02:54 AM,12:08 PM,04:43 AM,07:29 PM,6,7,10,7,28,91,77,2.7,1020,13,8,286,19,birmingham,697.2362513472276
3404,2019-04-29,14,7,0.0,13.5,3,34,03:18 AM,01:14 PM,04:41 AM,07:30 PM,6,10,11,10,12,31,75,0.0,1026,14,10,83,9,birmingham,723.051869045328
3405,2019-04-30,14,7,0.0,12.4,3,28,03:39 AM,02:21 PM,04:39 AM,07:32 PM,7,10,11,10,11,51,77,0.3,1024,14,10,157,7,birmingham,723.586141747475
3406,2019-05-01,17,10,0.0,11.4,3,21,03:58 AM,03:29 PM,04:37 AM,07:34 PM,8,12,12,12,12,81,79,2.0,1018,17,10,243,9,birmingham,718.2575081040674
3407,2019-05-02,13,7,0.0,12.5,3,14,04:15 AM,04:37 PM,04:35 AM,07:35 PM,6,8,10,8,21,34,78,2.8,1014,13,10,304,15,birmingham,703.9707803264027
3408,2019-05-03,13,6,0.0,9.4,3,7,04:33 AM,05:48 PM,04:33 AM,07:37 PM,6,8,9,8,15,90,81,2.4,1015,13,8,108,12,birmingham,686.0804547347049
3409,2019-05-04,10,4,0.0,13.5,2,0,04:52 AM,07:00 PM,04:31 AM,07:39 PM,1,4,7,4,24,48,66,3.7,1021,10,10,142,18,birmingham,694.246946584854
3410,2019-05-05,10,4,0.0,12.5,2,6,05:14 AM,08:14 PM,04:29 AM,07:40 PM,2,5,7,5,13,39,69,0.4,1026,10,10,280,9,birmingham,688.2390023267685
3411,2019-05-06,11,4,0.0,10.5,2,13,05:41 AM,09:29 PM,04:27 AM,07:42 PM,2,5,7,5,14,49,69,0.4,1021,11,10,252,11,birmingham,704.5717883225352
3412,2019-05-07,13,5,0.0,10.5,3,20,06:13 AM,10:40 PM,04:25 AM,07:44 PM,4,8,9,8,9,76,70,2.6,1014,13,10,98,7,birmingham,715.9620142257188
3413,2019-05-08,11,7,0.0,9.5,2,27,06:55 AM,11:45 PM,04:24 AM,07:45 PM,7,6,8,6,26,95,88,13.9,994,11,9,165,18,birmingham,687.7751199977567
3414,2019-05-09,9,7,0.0,9.5,2,33,07:49 AM,No moonset,04:22 AM,07:47 PM,7,7,8,7,11,100,89,6.4,997,9,7,117,8,birmingham,685.9638904828291
3415,2019-05-10,14,6,0.0,11.5,3,40,08:53 AM,12:40 AM,04:20 AM,07:49 PM,6,9,10,9,10,81,77,4.6,1008,14,7,161,7,birmingham,705.9508528280282
3416,2019-05-11,14,6,0.0,14.5,4,47,10:07 AM,01:25 AM,04:18 AM,07:50 PM,5,8,10,8,15,25,72,3.4,1020,14,10,104,11,birmingham,699.9655530349692
3417,2019-05-12,18,5,0.0,14.5,4,54,11:26 AM,02:01 AM,04:17 AM,07:52 PM,4,11,11,11,12,13,62,0.1,1035,18,10,179,9,birmingham,728.2317894557004
3418,2019-05-13,17,7,0.0,14.5,4,60,12:47 PM,02:29 AM,04:15 AM,07:54 PM,7,12,12,12,12,9,69,0.0,1039,17,10,152,9,birmingham,730.4316282885778
3419,2019-05-14,18,9,0.0,14.5,4,67,02:09 PM,02:54 AM,04:13 AM,07:55 PM,7,13,13,13,11,7,67,0.0,1034,18,10,118,9,birmingham,730.203762821977
3420,2019-05-15,18,9,0.0,11.6,3,74,03:30 PM,03:16 AM,04:12 AM,07:57 PM,7,12,13,12,13,45,67,0.0,1027,18,10,105,10,birmingham,739.6075201933544
3421,2019-05-16,16,8,0.0,14.5,4,81,04:51 PM,03:37 AM,04:10 AM,07:58 PM,6,10,11,10,18,25,69,0.1,1020,16,10,98,13,birmingham,725.5668591045178
3422,2019-05-17,14,8,0.0,10.9,3,88,06:11 PM,03:58 AM,04:09 AM,08:00 PM,7,9,11,9,23,68,79,0.2,1011,14,9,40,16,birmingham,695.2398607926292
3423,2019-05-18,17,10,0.0,11.8,3,94,07:30 PM,04:22 AM,04:07 AM,08:01 PM,8,12,13,12,10,67,77,1.3,1007,17,8,228,8,birmingham,696.2842857935556
3424,2019-05-19,17,9,0.0,12.7,3,100,08:45 PM,04:49 AM,04:06 AM,08:03 PM,9,13,13,13,13,51,75,1.0,1010,17,10,341,9,birmingham,708.2856243573765
3425,2019-05-20,17,8,0.0,14.5,3,92,09:54 PM,05:23 AM,04:05 AM,08:04 PM,8,12,13,12,19,23,74,0.9,1013,17,10,329,14,birmingham,727.4271661322651
3426,2019-05-21,17,8,0.0,14.5,4,85,10:54 PM,06:03 AM,04:03 AM,08:06 PM,6,11,12,11,17,15,69,0.0,1018,17,10,323,13,birmingham,723.0828957293957
3427,2019-05-22,18,9,0.0,12.7,4,79,11:45 PM,06:51 AM,04:02 AM,08:07 PM,6,13,13,13,12,59,62,0.1,1019,18,10,280,9,birmingham,740.4267192794348
3428,2019-05-23,19,10,0.0,14.5,5,72,No moonrise,07:47 AM,04:01 AM,08:08 PM,7,14,15,14,12,22,64,0.0,1016,19,10,262,9,birmingham,759.523241408646
3429,2019-05-24,18,10,0.0,13.6,4,65,12:25 AM,08:48 AM,04:00 AM,08:10 PM,9,14,14,14,16,42,73,0.6,1017,18,10,315,12,birmingham,740.8226978616322
3430,2019-05-25,19,11,0.0,12.8,4,58,12:57 AM,09:53 AM,03:58 AM,08:11 PM,10,15,15,15,15,60,75,0.1,1018,19,10,296,11,birmingham,720.0589790168951
3431,2019-05-26,16,12,0.0,10.4,3,51,01:23 AM,10:59 AM,03:57 AM,08:13 PM,11,13,14,13,25,75,84,1.1,1012,16,8,269,18,birmingham,702.9304478900162
3432,2019-05-27,15,9,0.0,12.0,3,45,01:45 AM,12:05 PM,03:56 AM,08:14 PM,8,10,12,10,23,58,76,5.0,1009,15,10,270,16,birmingham,684.758558235799
3433,2019-05-28,15,7,0.0,14.5,3,38,02:04 AM,01:13 PM,03:55 AM,08:15 PM,6,10,11,10,16,23,72,1.2,1012,15,10,325,12,birmingham,716.2779926776587
3434,2019-05-29,13,8,0.0,11.2,3,31,02:21 AM,02:20 PM,03:54 AM,08:16 PM,7,9,11,9,11,78,79,3.2,1016,13,9,199,8,birmingham,700.5962901495585
3435,2019-05-30,20,13,0.0,11.2,4,24,02:38 AM,03:30 PM,03:53 AM,08:18 PM,13,15,16,15,28,80,84,1.2,1018,20,9,246,19,birmingham,718.0048581762246
3436,2019-05-31,17,13,0.0,11.2,4,18,02:57 AM,04:41 PM,03:52 AM,08:19 PM,12,14,15,14,25,71,82,0.2,1021,17,10,232,18,birmingham,727.6984318192268
3437,2019-06-01,22,11,0.0,11.2,4,11,03:17 AM,05:55 PM,03:51 AM,08:20 PM,13,17,17,17,20,54,77,0.0,1018,22,10,213,14,birmingham,744.6273430137716
3438,2019-06-02,20,12,0.0,11.3,4,4,03:41 AM,07:10 PM,03:50 AM,08:21 PM,13,16,16,16,26,78,81,1.4,1008,20,10,211,18,birmingham,702.4188985543253
3439,2019-06-03,16,10,0.0,13.7,3,3,04:11 AM,08:25 PM,03:50 AM,08:22 PM,8,11,13,11,26,42,74,0.6,1010,16,10,231,19,birmingham,718.824549188983
3440,2019-06-04,14,9,0.0,11.3,3,9,04:50 AM,09:35 PM,03:49 AM,08:23 PM,10,11,12,11,11,67,84,2.6,1006,14,8,166,8,birmingham,703.9836383824507
3441,2019-06-05,15,9,0.0,12.1,3,16,05:40 AM,10:36 PM,03:48 AM,08:24 PM,8,11,12,11,14,58,77,0.4,1004,15,10,249,11,birmingham,712.8803772982836
3442,2019-06-06,16,9,0.0,14.5,3,23,06:42 AM,11:26 PM,03:48 AM,08:25 PM,7,12,13,12,14,26,71,1.5,1009,16,10,222,11,birmingham,728.6528158419462
3443,2019-06-07,13,10,0.0,10.5,3,30,07:55 AM,No moonset,03:47 AM,08:26 PM,9,10,11,10,22,89,86,12.7,1004,13,9,118,15,birmingham,675.9511220038737
3444,2019-06-08,14,9,0.0,12.1,3,37,09:14 AM,12:05 AM,03:47 AM,08:27 PM,9,9,11,9,38,74,83,12.9,1008,14,7,249,26,birmingham,665.5730329278072
3445,2019-06-09,16,8,0.0,14.5,3,43,10:35 AM,12:35 AM,03:46 AM,08:28 PM,8,11,12,11,17,35,75,3.0,1019,16,10,230,12,birmingham,697.829630373157
3446,2019-06-10,14,9,0.0,11.3,3,50,11:56 AM,01:01 AM,03:46 AM,08:28 PM,8,10,11,10,19,70,81,9.5,1017,14,8,140,14,birmingham,670.3822449631274
3447,2019-06-11,10,8,0.0,10.5,2,57,01:17 PM,01:23 AM,03:45 AM,08:29 PM,7,6,9,6,41,100,89,33.4,1015,10,7,27,27,birmingham,676.2125414039806
3448,2019-06-12,13,9,0.0,10.5,3,64,02:35 PM,01:44 AM,03:45 AM,08:30 PM,10,9,11,9,14,100,92,28.6,1010,13,6,177,10,birmingham,676.1729765698201
3449,2019-06-13,12,10,0.0,10.5,3,70,03:54 PM,02:04 AM,03:45 AM,08:31 PM,10,10,11,10,16,100,94,14.0,1004,12,7,249,12,birmingham,698.4520786157576
3450,2019-06-14,13,10,0.0,12.1,3,77,05:12 PM,02:25 AM,03:44 AM,08:31 PM,10,10,11,10,16,70,91,5.6,1008,13,8,188,11,birmingham,680.9286306703332
3451,2019-06-15,14,8,0.0,12.1,3,84,06:27 PM,02:51 AM,03:44 AM,08:32 PM,9,10,12,10,24,53,86,2.3,1010,14,10,195,17,birmingham,665.5375992098417
3452,2019-06-16,17,8,0.0,11.3,3,91,07:39 PM,03:21 AM,03:44 AM,08:32 PM,10,11,12,11,25,67,85,1.5,1014,17,10,200,18,birmingham,697.5160310013912
3453,2019-06-17,18,11,0.0,12.9,4,98,08:43 PM,03:57 AM,03:44 AM,08:33 PM,12,13,14,13,27,60,84,2.1,1015,18,10,209,20,birmingham,698.8392865944927
3454,2019-06-18,18,11,0.0,11.3,4,96,09:38 PM,04:41 AM,03:44 AM,08:33 PM,12,14,14,14,11,84,86,0.8,1013,18,9,210,8,birmingham,697.230259563843
3455,2019-06-19,17,12,0.0,11.3,3,89,10:22 PM,05:34 AM,03:44 AM,08:33 PM,12,14,14,14,9,68,87,1.0,1008,17,9,277,7,birmingham,695.3345055560017
3456,2019-06-20,16,10,0.0,14.5,3,82,10:58 PM,06:33 AM,03:44 AM,08:34 PM,9,12,13,12,21,33,76,1.2,1011,16,10,259,15,birmingham,710.03874019936
3457,2019-06-21,17,8,0.0,12.9,3,75,11:26 PM,07:38 AM,03:45 AM,08:34 PM,8,12,13,12,13,36,75,0.8,1019,17,10,236,10,birmingham,724.8061037696482
3458,2019-06-22,20,11,0.0,14.5,4,69,11:50 PM,08:43 AM,03:45 AM,08:34 PM,10,15,15,15,13,17,73,0.8,1021,20,10,125,10,birmingham,735.4338293490034
3459,2019-06-23,20,12,0.0,13.7,4,62,No moonrise,09:50 AM,03:45 AM,08:34 PM,12,15,16,15,20,55,79,3.7,1018,20,10,92,14,birmingham,721.9574022640047
3460,2019-06-24,22,14,0.0,12.9,4,55,12:09 AM,10:57 AM,03:45 AM,08:34 PM,16,18,19,18,9,66,88,4.8,1016,22,9,171,6,birmingham,703.6436934079154
3461,2019-06-25,16,14,0.0,10.6,4,48,12:27 AM,12:04 PM,03:46 AM,08:34 PM,14,15,15,15,17,87,94,9.1,1020,16,8,77,12,birmingham,661.1497956600638
3462,2019-06-26,17,12,0.0,10.6,3,42,12:44 AM,01:12 PM,03:46 AM,08:34 PM,12,13,14,13,21,87,88,0.6,1029,17,8,53,16,birmingham,675.5098710128034
3463,2019-06-27,20,9,0.0,14.5,5,35,01:01 AM,02:21 PM,03:47 AM,08:34 PM,11,13,15,13,24,6,78,0.0,1030,20,10,71,18,birmingham,731.7838224862368
3464,2019-06-28,22,10,0.0,14.5,5,28,01:20 AM,03:33 PM,03:47 AM,08:34 PM,13,15,16,15,23,22,83,0.0,1024,22,10,94,17,birmingham,750.6284725034898
3465,2019-06-29,28,14,0.0,14.5,5,21,01:42 AM,04:47 PM,03:48 AM,08:34 PM,16,21,21,20,17,24,78,0.1,1015,28,10,158,13,birmingham,774.603824785594
3466,2019-06-30,20,13,0.0,12.9,4,14,02:09 AM,06:02 PM,03:48 AM,08:34 PM,12,15,16,15,28,40,78,1.3,1014,20,10,255,21,birmingham,746.1789242710671
3467,2019-07-01,18,12,0.0,12.9,4,8,02:43 AM,07:16 PM,03:49 AM,08:33 PM,10,13,14,13,27,46,78,0.9,1019,18,10,285,20,birmingham,703.4234708184877
3468,2019-07-02,18,9,0.0,12.9,4,1,03:28 AM,08:22 PM,03:50 AM,08:33 PM,9,13,14,13,19,33,76,0.2,1025,18,10,324,14,birmingham,745.7797214860356
3469,2019-07-03,21,10,0.0,14.5,5,6,04:25 AM,09:19 PM,03:50 AM,08:32 PM,10,15,16,15,10,11,73,0.0,1027,21,10,144,8,birmingham,770.6036591647671
3470,2019-07-04,22,13,0.0,14.5,5,13,05:36 AM,10:03 PM,03:51 AM,08:32 PM,12,17,18,17,10,14,74,0.0,1025,22,10,255,8,birmingham,780.6926672524384
3471,2019-07-05,22,13,0.0,14.5,5,19,06:55 AM,10:38 PM,03:52 AM,08:31 PM,12,17,18,17,13,11,72,0.0,1019,22,10,299,11,birmingham,783.3098106511413
3472,2019-07-06,17,12,0.0,11.3,4,26,08:19 AM,11:06 PM,03:53 AM,08:31 PM,12,14,15,14,17,62,83,2.6,1014,17,9,309,12,birmingham,744.8639508652682
3473,2019-07-07,18,11,0.0,13.7,4,33,09:43 AM,11:30 PM,03:54 AM,08:30 PM,10,15,15,15,6,46,74,0.6,1017,18,10,124,4,birmingham,751.851081134214
3474,2019-07-08,21,11,0.0,12.1,4,40,11:05 AM,11:50 PM,03:55 AM,08:30 PM,11,15,15,15,12,64,78,0.6,1021,21,10,88,9,birmingham,728.7275470392085
3475,2019-07-09,21,14,0.0,10.5,4,47,12:24 PM,No moonset,03:56 AM,08:29 PM,14,17,17,17,8,94,83,2.0,1021,21,9,206,6,birmingham,735.826877862885
3476,2019-07-10,21,16,0.0,12.9,4,53,01:43 PM,12:10 AM,03:57 AM,08:28 PM,14,18,18,18,16,52,79,1.3,1017,21,10,242,12,birmingham,724.801075625876
3477,2019-07-11,21,14,0.0,13.7,4,60,03:00 PM,12:32 AM,03:58 AM,08:27 PM,14,17,18,17,21,46,84,5.9,1012,21,9,255,15,birmingham,745.7170454323486
3478,2019-07-12,19,14,0.0,13.7,4,67,04:15 PM,12:55 AM,03:59 AM,08:26 PM,13,16,17,16,24,44,82,2.5,1015,19,10,304,19,birmingham,748.7544019706852
3479,2019-07-13,19,13,0.0,11.0,4,74,05:27 PM,01:23 AM,04:00 AM,08:25 PM,13,15,16,15,20,68,84,0.7,1022,19,10,329,15,birmingham,714.4635493944603
3480,2019-07-14,20,11,0.0,11.9,4,80,06:33 PM,01:56 AM,04:01 AM,08:24 PM,12,15,16,15,12,63,80,0.3,1024,20,9,132,9,birmingham,716.0593461601482
3481,2019-07-15,23,12,0.0,14.5,5,87,07:31 PM,02:37 AM,04:02 AM,08:23 PM,12,17,18,17,5,19,73,0.1,1022,23,10,149,4,birmingham,750.0353239983058
3482,2019-07-16,23,14,0.0,14.5,5,94,08:19 PM,03:26 AM,04:04 AM,08:22 PM,14,19,20,19,6,36,74,2.9,1019,23,10,243,5,birmingham,746.9995094417368
3483,2019-07-17,21,15,0.0,11.9,4,100,08:58 PM,04:22 AM,04:05 AM,08:21 PM,13,18,18,18,14,56,77,1.0,1014,21,9,259,11,birmingham,749.5758484854301
3484,2019-07-18,20,14,0.0,11.9,4,93,09:29 PM,05:25 AM,04:06 AM,08:20 PM,12,16,17,16,21,61,76,2.1,1009,20,10,250,16,birmingham,747.6915227257305
3485,2019-07-19,19,12,0.0,11.0,4,86,09:54 PM,06:30 AM,04:07 AM,08:19 PM,14,15,15,15,26,74,90,4.2,1009,19,10,202,18,birmingham,711.2770185129136
3486,2019-07-20,20,15,0.0,11.8,4,79,10:14 PM,07:37 AM,04:09 AM,08:18 PM,14,17,17,17,28,66,83,5.2,1007,20,9,242,20,birmingham,699.8516171473244
3487,2019-07-21,20,12,0.0,12.7,4,72,10:33 PM,08:44 AM,04:10 AM,08:16 PM,13,16,17,16,22,45,79,0.3,1018,20,10,227,16,birmingham,702.4143148269878
3488,2019-07-22,24,16,0.0,12.7,5,65,10:50 PM,09:51 AM,04:12 AM,08:15 PM,17,20,21,20,29,52,80,0.0,1019,24,10,225,21,birmingham,758.0710684707512
3489,2019-07-23,28,17,0.0,13.6,5,59,11:07 PM,10:57 AM,04:13 AM,08:14 PM,17,24,24,23,16,23,74,0.1,1017,28,10,163,12,birmingham,806.6671310607455
3490,2019-07-24,26,20,0.0,14.5,5,52,11:25 PM,12:05 PM,04:14 AM,08:12 PM,17,24,24,23,16,17,72,5.3,1011,26,10,208,12,birmingham,783.7708539870009
3491,2019-07-25,31,19,0.0,14.5,7,45,11:44 PM,01:14 PM,04:16 AM,08:11 PM,17,25,25,24,18,19,66,0.3,1010,31,10,160,13,birmingham,814.5871067372115
3492,2019-07-26,23,18,0.0,13.6,5,38,No moonrise,02:26 PM,04:17 AM,08:09 PM,16,20,21,20,14,40,77,1.2,1010,23,10,236,11,birmingham,760.6263393244001
3493,2019-07-27,16,14,0.0,9.9,4,32,12:08 AM,03:39 PM,04:19 AM,08:08 PM,14,15,15,15,21,86,91,14.2,1008,16,8,316,16,birmingham,671.3253307788444
3494,2019-07-28,14,13,0.0,9.9,3,25,12:37 AM,04:53 PM,04:20 AM,08:06 PM,12,12,14,12,27,91,90,19.7,1005,14,8,293,19,birmingham,664.3072435340708
3495,2019-07-29,23,12,0.0,14.5,5,18,01:16 AM,06:02 PM,04:22 AM,08:05 PM,12,17,18,17,18,33,71,1.1,1008,23,9,199,13,birmingham,734.5037655008016
3496,2019-07-30,20,16,0.0,11.7,4,11,02:07 AM,07:04 PM,04:23 AM,08:03 PM,14,17,17,17,25,61,80,10.1,1003,20,9,156,17,birmingham,683.3142629394661
3497,2019-07-31,18,14,0.0,9.9,4,4,03:11 AM,07:55 PM,04:25 AM,08:02 PM,13,15,16,15,32,83,85,3.3,1010,18,9,275,23,birmingham,659.7297116307956
3498,2019-08-01,21,13,0.0,11.7,4,2,04:28 AM,08:35 PM,04:26 AM,08:00 PM,14,17,18,17,19,56,83,5.7,1017,21,9,315,14,birmingham,664.9432711016361
3499,2019-08-02,22,14,0.0,12.5,4,9,05:53 AM,09:06 PM,04:28 AM,07:58 PM,14,18,19,18,10,46,79,0.5,1020,22,10,61,8,birmingham,702.6318809574625
3500,2019-08-03,22,15,0.0,11.5,4,16,07:20 AM,09:32 PM,04:30 AM,07:57 PM,14,18,19,18,12,46,79,2.2,1018,22,10,134,9,birmingham,683.00819868982
3501,2019-08-04,23,15,0.0,11.5,4,23,08:45 AM,09:55 PM,04:31 AM,07:55 PM,14,18,19,18,17,47,78,4.5,1012,23,10,177,13,birmingham,686.9507661729109
3502,2019-08-05,21,15,0.0,11.5,4,29,10:09 AM,10:16 PM,04:33 AM,07:53 PM,13,17,17,17,22,50,77,2.4,1008,21,8,230,17,birmingham,691.8444062078279
3503,2019-08-06,20,13,0.0,12.5,4,36,11:30 AM,10:37 PM,04:34 AM,07:51 PM,13,16,16,16,29,44,80,1.6,1005,20,10,222,22,birmingham,708.7894274469494
3504,2019-08-07,20,13,0.0,12.5,4,43,12:49 PM,11:00 PM,04:36 AM,07:49 PM,12,16,16,16,26,46,76,0.9,1005,20,10,247,20,birmingham,701.4331950642635
3505,2019-08-08,22,12,0.0,14.5,5,50,02:06 PM,11:26 PM,04:38 AM,07:48 PM,13,17,18,17,16,30,75,0.2,1009,22,9,202,11,birmingham,705.9217760164928
3506,2019-08-09,20,16,0.0,10.4,4,56,03:19 PM,11:57 PM,04:39 AM,07:46 PM,15,18,18,18,34,85,83,12.2,998,20,9,175,25,birmingham,675.9455027682277
3507,2019-08-10,19,15,0.0,9.4,4,63,04:26 PM,No moonset,04:41 AM,07:44 PM,13,16,16,16,48,90,81,2.4,998,19,10,221,35,birmingham,658.1348346940722
3508,2019-08-11,19,13,0.0,12.4,4,70,05:27 PM,12:35 AM,04:43 AM,07:42 PM,12,15,16,15,29,56,77,5.4,1008,19,10,260,20,birmingham,667.0255097673511
3509,2019-08-12,17,11,0.0,13.5,3,77,06:17 PM,01:22 AM,04:44 AM,07:40 PM,9,13,14,13,17,32,73,0.4,1014,17,10,290,13,birmingham,702.20384560762
3510,2019-08-13,18,10,0.0,14.5,5,84,06:58 PM,02:15 AM,04:46 AM,07:38 PM,8,14,14,14,17,29,69,0.3,1016,18,10,268,13,birmingham,703.2816787438221
3511,2019-08-14,18,13,0.0,9.3,3,90,07:31 PM,03:16 AM,04:48 AM,07:36 PM,13,14,14,14,23,88,90,7.8,1010,18,8,197,15,birmingham,670.1596013618655
3512,2019-08-15,18,14,0.0,11.4,4,97,07:58 PM,04:20 AM,04:49 AM,07:34 PM,11,15,15,15,26,53,77,0.8,1011,18,10,274,19,birmingham,679.1194052377168
3513,2019-08-16,17,13,0.0,9.3,4,96,08:19 PM,05:27 AM,04:51 AM,07:32 PM,13,14,15,14,35,83,89,7.2,1008,17,9,203,24,birmingham,655.6093845372774
3514,2019-08-17,19,13,0.0,14.5,4,89,08:38 PM,06:33 AM,04:53 AM,07:30 PM,11,15,16,15,29,28,75,0.5,1002,19,10,237,21,birmingham,655.6093845372774
3515,2019-08-18,19,12,0.0,13.4,4,83,08:56 PM,07:40 AM,04:54 AM,07:27 PM,10,14,15,14,26,38,74,0.9,1003,19,10,232,20,birmingham,688.7818231645484
3516,2019-08-19,18,11,0.0,14.5,4,76,09:13 PM,08:47 AM,04:56 AM,07:25 PM,10,14,14,14,24,32,76,2.2,1011,18,10,250,17,birmingham,688.5339614172728
3517,2019-08-20,18,10,0.0,13.4,4,69,09:30 PM,09:54 AM,04:58 AM,07:23 PM,9,13,14,13,18,33,74,0.9,1021,18,10,259,14,birmingham,702.7626596212934
3518,2019-08-21,19,12,0.0,13.4,4,62,09:48 PM,11:01 AM,04:59 AM,07:21 PM,11,15,15,15,22,44,79,2.1,1025,19,10,221,16,birmingham,696.6818726592286
3519,2019-08-22,20,13,0.0,8.9,4,55,10:09 PM,12:11 PM,05:01 AM,07:19 PM,13,16,16,16,27,67,81,0.6,1022,20,10,228,19,birmingham,709.5725729367595
3520,2019-08-23,24,14,0.0,14.1,6,49,10:35 PM,01:22 PM,05:03 AM,07:17 PM,14,19,19,19,13,33,77,0.0,1023,24,10,206,9,birmingham,724.5038443562494
3521,2019-08-24,26,15,0.0,14.1,6,42,11:08 PM,02:33 PM,05:04 AM,07:14 PM,12,21,21,21,12,9,61,0.0,1019,26,10,131,9,birmingham,733.4759174534288
3522,2019-08-25,29,17,0.0,14.1,6,35,11:52 PM,03:44 PM,05:06 AM,07:12 PM,14,24,24,23,14,19,60,0.0,1018,29,10,176,10,birmingham,750.8801588523521
3523,2019-08-26,28,17,0.0,14.0,6,28,No moonrise,04:47 PM,05:08 AM,07:10 PM,16,23,23,22,16,8,71,0.0,1017,28,10,261,12,birmingham,757.4574410672296
3524,2019-08-27,26,18,0.0,14.0,5,22,12:48 AM,05:43 PM,05:10 AM,07:08 PM,17,22,22,21,14,27,77,2.8,1014,26,10,235,11,birmingham,737.6234624492832
3525,2019-08-28,17,13,0.0,9.9,4,15,01:59 AM,06:27 PM,05:11 AM,07:05 PM,13,15,16,15,5,67,83,10.7,1013,17,8,170,4,birmingham,695.9182785062947
3526,2019-08-29,19,11,0.0,12.2,4,8,03:20 AM,07:03 PM,05:13 AM,07:03 PM,11,14,15,14,21,25,78,0.7,1018,19,10,221,16,birmingham,694.5435151076199
3527,2019-08-30,21,13,0.0,12.2,4,1,04:47 AM,07:31 PM,05:15 AM,07:01 PM,12,16,17,16,16,41,77,0.0,1018,21,10,310,12,birmingham,706.0408704225658
3528,2019-08-31,18,12,0.0,10.8,4,5,06:15 AM,07:56 PM,05:16 AM,06:59 PM,11,14,15,14,27,58,78,1.4,1011,18,9,237,20,birmingham,690.870524867064
3529,2019-09-01,16,10,0.0,13.4,3,12,07:43 AM,08:17 PM,05:18 AM,06:56 PM,8,12,13,12,20,15,71,0.5,1017,16,10,285,16,birmingham,711.8925677355305
